chain_groups components_PMC Perplexity_PMC ESS_PMC components_VB Perplexity_VB ESS_VB components_HC Perplexity_HC ESS_HC

2 4 0.558096847871 0.373305574595 2 0.527104705501 0.358165981307 30 0.527753833673 0.343502064186
2 19 0.406494680762 0.162541629346 2 0.541534793082 0.377717145515 30 0.541628942611 0.36814723453
2 12 0.502702983003 0.306601659159 2 0.528782302329 0.354764244337 30 0.525645108535 0.335963070062
2 2 0.494740740332 0.309315547874 2 0.491169457869 0.308823537394 30 0.492929424247 0.293007958889
2 5 0.522757009757 0.3281428097 3 0.525729552967 0.321320571363 30 0.491603109313 0.295101065126
2 4 0.524902147907 0.321403110595 2 0.494937047282 0.313199863618 30 0.489363752024 0.281740562525
2 15 0.465905146972 0.207471829661 2 0.539942334024 0.37389540496 30 0.545170073552 0.372951073107
2 15 0.440702522136 0.158594873828 2 0.527605906443 0.354049421845 30 0.530646492451 0.344180240824
2 4 0.559300315513 0.371440988072 2 0.530115107584 0.358481084425 30 0.52508783262 0.331837603615
2 15 0.420771669895 0.23836054674 2 0.489040171224 0.30372961935 30 0.486381148187 0.280327132243
2 8 0.40315901597 0.212507099753 2 0.429855586671 0.234805965605 30 0.42346002777 0.206501826442
2 4 0.524418428651 0.324945376123 2 0.494588273023 0.3167775975 30 0.494041729734 0.294901908579
2 5 0.602516998793 0.431577931836 2 0.537982009129 0.369510151607 30 0.543190299948 0.361686072496
2 10 0.523466463135 0.349600355797 2 0.52289151755 0.340358826598 30 0.523840251224 0.342806242018
2 13 0.446113599839 0.266101236163 2 0.494257042629 0.311916612293 30 0.486889726029 0.286879141354
2 4 0.517819830006 0.304947814925 2 0.497283097327 0.317869408669 30 0.495618183822 0.301600862179
2 4 0.607072430942 0.426045822698 2 0.541426277691 0.379653846267 30 0.541391441211 0.367269813544
2 27 0.3543379377 0.121617850241 2 0.539096114366 0.376186557125 30 0.545151274831 0.37746536724
2 20 0.393784478246 0.136339284944 2 0.542271463596 0.381803488532 30 0.546796882305 0.375293543168
2 28 0.324420415902 0.0963763066761 2 0.528248167973 0.355355482729 30 0.526398300208 0.331825081662
2 20 0.415767079081 0.214686365934 2 0.530087649782 0.361796061728 30 0.521858251165 0.333052132114
2 17 0.419191173156 0.131491444029 2 0.528421522446 0.357152562706 30 0.527669176854 0.342744099106
2 11 0.400429037353 0.217305926809 2 0.430561881666 0.23169720119 30 0.41517404971 0.200584083651
2 4 0.518940282423 0.343429043859 2 0.531713138345 0.362317272007 30 0.530216722536 0.351489642546
2 7 0.531480261639 0.327565529375 2 0.527892960694 0.356449285662 30 0.533422669095 0.351129053843
2 4 0.558701279893 0.375898627459 2 0.527213024969 0.347191097271 30 0.528484250771 0.352185339085
2 6 0.544142866439 0.369321463549 2 0.53209968203 0.367698311846 30 0.531415353509 0.347356596149
2 17 0.380213211325 0.100828147171 2 0.524749371185 0.352390768955 30 0.532515191817 0.352334310918
2 11 0.519464685076 0.347177518146 2 0.527225934071 0.359941491965 30 0.531367257439 0.324922125883
2 3 0.571749194948 0.395630408605 2 0.539116100154 0.370978866355 30 0.542013408758 0.366400673922
2 15 0.446531740751 0.244784378968 2 0.527837745322 0.354067520425 30 0.530780551159 0.3504291961
2 8 0.497649101778 0.318467723937 2 0.532621139162 0.36531699952 30 0.527597804239 0.340366833149
2 17 0.454877646191 0.184642638276 2 0.539964680567 0.377919547223 30 0.540212242099 0.366812355371
2 3 0.421516620911 0.217732993762 2 0.422435829124 0.208074246137 30 0.421473956577 0.204217960937
2 3 0.562380918913 0.379656973676 2 0.524390966255 0.352591060595 30 0.530730984618 0.348804063483
2 10 0.46118635621 0.287343882038 2 0.493460125705 0.304041283243 30 0.493560840949 0.282116193859
2 9 0.464068406237 0.275419833229 2 0.492085736251 0.307363809603 30 0.48430633963 0.270019956165
2 16 0.426056507399 0.189860597846 2 0.530195056607 0.362899056817 30 0.533116999242 0.353482029599
2 14 0.498448751709 0.313342860763 2 0.528140602844 0.358578933682 30 0.525763705653 0.342708334092
2 15 0.393139250099 0.0791106280162 2 0.526689781768 0.358506646639 30 0.527289822061 0.350391780712
2 15 0.44915768798 0.256400784649 2 0.52480280727 0.344286001737 30 0.530568961243 0.348172390222
2 2 0.528809155173 0.361284025744 2 0.528683069731 0.358356475515 30 0.528399237618 0.338618778464
2 16 0.442106044596 0.162893315763 3 0.565238825711 0.382378801031 30 0.529251251768 0.34644342573
2 4 0.554823420121 0.369502319324 2 0.527916512186 0.352429836837 30 0.523979250448 0.344202190009
2 13 0.460201535629 0.256904665003 2 0.528560629195 0.360442187527 30 0.532976907038 0.353922451843
2 9 0.495455726108 0.326583507438 2 0.529593947412 0.35645698838 30 0.520937881831 0.329238463991
2 13 0.493284420964 0.272348085758 3 0.571351750803 0.398021884759 30 0.537998860243 0.361531754164
2 5 0.602853370825 0.428033039933 2 0.540278617492 0.36454987099 30 0.541894520686 0.366317147972
2 17 0.452253246075 0.166039155956 3 0.573453194987 0.408292124009 30 0.53552336083 0.350223183702
2 17 0.431218693341 0.227548370402 2 0.52997360189 0.357916375135 30 0.529893281068 0.340791744288
2 12 0.502039169593 0.246850904443 2 0.537930481071 0.369282503624 30 0.537468063585 0.353592864833
2 10 0.460286527744 0.208094002333 2 0.496160648056 0.316538801561 30 0.49107875456 0.296305578642
2 4 0.419851779803 0.221031690904 2 0.427209689157 0.232292828483 30 0.417561347103 0.181649107294
2 4 0.613310022211 0.446659069131 2 0.540613061379 0.379960239868 30 0.537656305759 0.361994952955
2 14 0.428011344956 0.0942757743011 2 0.531960825887 0.364182839971 30 0.533405972318 0.355945027313
2 7 0.492312325582 0.28729954801 2 0.524956922408 0.351605490223 30 0.531153858796 0.3511400363
2 4 0.597271431592 0.421243276205 3 0.560893120687 0.370384545561 30 0.529378964262 0.340404070558
2 3 0.563754364973 0.382474925023 2 0.527353254728 0.356925416743 30 0.53290354721 0.350104337995
2 15 0.406704093657 0.151653534817 2 0.534666139038 0.370612928945 30 0.531744984829 0.34411139249
2 5 0.515034267955 0.314395941521 2 0.49607461837 0.319515657102 30 0.487125835713 0.292458916155
2 30 0.314926511421 0.0939085309761 2 0.545634205921 0.392396386099 30 0.544032888572 0.366032465332
2 3 0.529795336575 0.335717483062 2 0.489811387769 0.256195732621 30 0.489515389272 0.282601070136
2 15 0.392088289874 0.132352048013 2 0.528993528945 0.362732134597 30 0.527222197699 0.344297185152
2 15 0.493235583693 0.273368858976 2 0.52394694029 0.349935784964 30 0.527123479276 0.335332983039
2 24 0.37854786491 0.155205844816 2 0.526836439108 0.353643607519 30 0.519461801474 0.328340209132
2 12 0.296756456755 0.112866950596 2 0.308928247477 0.109374205857 30 0.293654849455 0.0861609465365
2 3 0.528367666647 0.340322296205 3 0.527098684679 0.335954659859 30 0.492865385575 0.298928619007
2 4 0.59327520706 0.414325534732 2 0.528289956264 0.360074031309 30 0.531034070193 0.352069201736
