chain_groups components_PMC Perplexity_PMC ESS_PMC components_VB Perplexity_VB ESS_VB components_HC Perplexity_HC ESS_HC
2 22 0.304208227345 0.0362179187286 2 0.527958516267 0.360032133427 30 0.512097217728 0.333270177184
2 17 0.382794786948 0.0849141056527 2 0.536880080656 0.371296876674 30 0.527446427233 0.342171183751
2 29 0.256658368682 0.0580029108082 2 0.537693472802 0.372766743542 30 0.523232426844 0.347970599491
2 30 0.198683384182 0.0193586375206 2 0.524237031356 0.352438331262 30 0.51545436113 0.319737095201
2 18 0.371376697452 0.102866889735 2 0.519067820541 0.32912498607 30 0.515338501121 0.325062852646
2 30 0.252712769002 0.0674159316741 2 0.523179312176 0.349124528666 30 0.514853449401 0.327230736026
2 17 0.362502337282 0.0949393234609 2 0.522333982639 0.345131718668 30 0.508690369407 0.3130485218
2 30 0.23415231094 0.0442709119369 2 0.527749985992 0.360642525553 30 0.515112693695 0.320493639385
2 30 0.245804703348 0.0507617871448 2 0.534484600559 0.357767160553 30 0.52213894004 0.328463135693
2 18 0.396104061885 0.151739521222 2 0.522417582833 0.347877917804 30 0.510341742326 0.319549074706
2 28 0.170290481097 0.00237507712038 2 0.524875554987 0.34941941903 30 0.514527551378 0.332245079335
2 6 0.44228120452 0.229312853003 2 0.42151904825 0.212048414017 30 0.403544903977 0.179050397408
2 26 0.300436062346 0.101045015752 2 0.526843312337 0.355466930562 30 0.520203533966 0.329075777881
2 18 0.407010782848 0.162859222891 2 0.524709232043 0.3538834363 30 0.516684739701 0.330295466015
2 4 0.544065594449 0.335056681332 2 0.483654518868 0.283559414262 30 0.481107214907 0.278773672796
2 18 0.37837076845 0.0996559837846 2 0.531118693139 0.360157413527 30 0.524372543678 0.320245171521
2 30 0.250390582083 0.0560449538357 2 0.53193060264 0.357489136482 30 0.522047554136 0.33366906216
2 29 0.248959174785 0.049357876851 2 0.523847558749 0.34809601193 30 0.501566979388 0.291234325806
2 28 0.275854780838 0.0805234481914 2 0.534176831463 0.35865803118 30 0.516716955729 0.307148814079
2 7 0.403116779144 0.209620799366 2 0.423936519215 0.223418170337 30 0.404928477942 0.19044197154
2 28 0.258953009628 0.0739164117472 2 0.521772496967 0.339413537368 30 0.513625334238 0.320681028959
2 17 0.383943624608 0.100076894671 2 0.535433476939 0.361825994217 30 0.522386124826 0.324069147472
2 30 0.263081475985 0.074424497366 2 0.534471770106 0.367579219808 30 0.520476396696 0.32851739646
2 18 0.395032341823 0.151931830007 2 0.524469564861 0.3537128358 30 0.518010887632 0.328321155088
2 30 0.251111264287 0.0675689181475 2 0.533946918512 0.362915757712 30 0.522369279236 0.326855309478
2 30 0.244336968531 0.0457705732308 2 0.536570515139 0.365595524687 30 0.522056611025 0.332800137694
2 19 0.378909781296 0.108186376639 2 0.534196205295 0.368583331584 30 0.522989195084 0.351052238459
2 17 0.383203301112 0.201382387574 2 0.492940926913 0.313941140217 30 0.476127876055 0.278566826778
2 29 0.236335144748 0.0325479731182 2 0.519066403663 0.316834019279 30 0.515404662109 0.324351303657
2 30 0.19963061477 0.0159597878186 2 0.528508120295 0.360815628964 30 0.5090410385 0.306720797256
2 15 0.467044107306 0.266592763296 2 0.525018651862 0.351549551683 30 0.513548063093 0.327293044439
2 27 0.214269677737 0.0301237463167 2 0.489960720455 0.312810389949 30 0.476016599761 0.282005892732
2 30 0.243763244989 0.0592122407608 2 0.522816710396 0.350984945206 30 0.514280031913 0.326880600564
2 30 0.216986225343 0.0167947980929 2 0.52386923222 0.347569492672 30 0.512385685607 0.278272448043
2 28 0.263060772194 0.0266337196061 2 0.522044880077 0.344558390365 30 0.512402856815 0.330163106517
2 19 0.316290472245 0.0335576969318 2 0.51946141883 0.334067704941 30 0.505849380862 0.317774390297
2 18 0.335782147871 0.0679618702412 3 0.559212841086 0.37764413415 30 0.510616696134 0.306209259404
2 12 0.356529719856 0.162466455908 2 0.428086690201 0.234357580437 30 0.400778460268 0.175423094975
2 14 0.272947917471 0.107741368121 2 0.3106851109 0.116704603475 30 0.290067097746 0.0862944412118
2 27 0.264534024265 0.0748846090443 2 0.490322319545 0.303813002106 30 0.472122005284 0.250549154984
2 18 0.401767797593 0.128816750134 2 0.522622442871 0.343834442138 30 0.516240039567 0.325989980897
2 18 0.377921017355 0.173886835687 2 0.484614803261 0.293883690321 30 0.469611168451 0.260887810944
2 6 0.535948475166 0.340762112735 2 0.4902073874 0.302488570127 30 0.475324240463 0.272897064405
2 10 0.288628616829 0.105840408561 2 0.317516115614 0.123391405902 30 0.291284282052 0.0673716997212
2 22 0.299373226138 0.0695667721427 2 0.48288857304 0.288083759634 30 0.469860150453 0.260926084377
2 20 0.369113454367 0.162900960969 2 0.530583825181 0.362976857089 30 0.514488536586 0.320537777863
2 18 0.316847908968 0.024298352052 2 0.519113267019 0.334564451437 30 0.516768403058 0.332672530261
2 5 0.501790551314 0.298826631733 2 0.486860736378 0.300046871593 30 0.472711268975 0.267748385072
2 17 0.360753018051 0.0563785215842 2 0.536655968456 0.363922476629 30 0.524474993083 0.329365393784
2 11 0.40070702981 0.114053560695 2 0.487980360204 0.302536394376 30 0.474975123401 0.266287668785
2 13 0.353622588501 0.0673832934763 2 0.487977754961 0.29980529858 30 0.480663001502 0.284749098456
2 30 0.231943297081 0.0409874588598 2 0.519970622418 0.343547582204 30 0.511613362608 0.317910071832
2 27 0.279104608274 0.0898833626691 2 0.523212420667 0.351634057531 30 0.51262469677 0.320471570632
2 14 0.325157880687 0.0409764085262 2 0.493782675164 0.31286848881 30 0.479124920391 0.271660526876
2 16 0.316662881373 0.0584801731092 3 0.516664764024 0.319094854229 30 0.474818199667 0.271591103424
2 6 0.503533240562 0.307596788888 2 0.490465635426 0.306017484177 30 0.474852103389 0.269053531337
2 5 0.533489706061 0.329407988882 3 0.51823538073 0.317241673878 30 0.469658245878 0.256773236572
2 28 0.253696700529 0.0534628025659 2 0.52763214068 0.362424294957 30 0.513175366149 0.326772271508
2 18 0.349473667596 0.0688727699483 3 0.552375610089 0.353856868999 30 0.507754145364 0.317289956525
2 30 0.223158825489 0.036176607707 2 0.524565011465 0.351163701636 30 0.507696131834 0.305434276089
2 14 0.332260105834 0.0418702645918 2 0.490337142278 0.302688169535 30 0.466800067349 0.242235448904
2 19 0.349370640743 0.0777814118225 2 0.524179884563 0.345316075843 30 0.513719142754 0.322730083714
2 18 0.367936849287 0.18154845843 2 0.488647578393 0.298932500705 30 0.472123608203 0.257449694471
2 16 0.406774376636 0.10376590524 2 0.534149319282 0.357129525247 30 0.520809123616 0.335048353251
2 28 0.221359805125 0.0340386617172 2 0.488937222286 0.30105708805 30 0.467997131283 0.258137315147
2 20 0.379004704313 0.136197088828 2 0.524042153376 0.353510881959 30 0.505580698149 0.259336155022
2 17 0.378578599723 0.0937303045748 2 0.536121255796 0.366413255459 30 0.530806945717 0.354494609409
2 28 0.206674853927 0.0203275922272 2 0.487982312484 0.304189330334 30 0.471024797339 0.275026792409
2 10 0.338799551492 0.0964955091012 2 0.425934311902 0.225938386279 30 0.402271889934 0.166198933174
2 30 0.255748821606 0.0622742069086 2 0.538165730092 0.369935112187 30 0.517098392829 0.312734063862
2 17 0.361675753131 0.155928671217 2 0.489371913257 0.300251665746 30 0.466855306884 0.24284724686
2 30 0.206407812973 0.00774236213474 2 0.540038333885 0.376583832507 30 0.525871109297 0.337554131609
2 22 0.288048926127 0.0569229022895 2 0.493874609213 0.309742870409 30 0.472664572161 0.278281182204
2 29 0.155252536028 0.00175890307558 2 0.526903034786 0.360519717208 30 0.512381647175 0.329508735571
2 17 0.34997761874 0.074305581538 3 0.560011506387 0.372950954326 30 0.514127176533 0.31046574139
2 14 0.297083628339 0.027750385667 2 0.487714501172 0.297343869748 30 0.476946933507 0.277430639759
2 17 0.379742976771 0.150327486642 2 0.522656037802 0.346235054248 30 0.509413962016 0.319416564676
2 26 0.248043359087 0.0344159076741 2 0.486131068091 0.299704638818 30 0.474972956654 0.275665123115
