chain_groups components_PMC Perplexity_PMC ESS_PMC components_VB Perplexity_VB ESS_VB components_HC Perplexity_HC ESS_HC

1 6 0.906830302268 0.440288912869 5 0.896522534522 0.607591968358 15 0.62413093351 0.457666792112
1 5 0.89976779584 0.753121177 5 0.870651008083 0.249322306705 15 0.604340057247 0.3499805209
1 5 0.882161468721 0.699293519299 4 0.846958395211 0.711050432409 15 0.613040808031 0.468074855756
1 5 0.906102114987 0.787006719576 5 0.901414072864 0.788680585608 15 0.62444415475 0.443450912022
1 6 0.911786224844 0.719362528703 5 0.912909026532 0.824753736657 15 0.62064808924 0.30646572674
1 5 0.861485950614 0.126402306995 5 0.893705752101 0.683594940503 15 0.59412166332 0.470635635527
1 5 0.902303062787 0.801370956028 5 0.888791801003 0.48144543937 15 0.613859262671 0.43063159657
1 5 0.900135954025 0.773585407648 5 0.900615019345 0.795755909666 15 0.631216168504 0.457076880668
1 5 0.895010577219 0.752399112956 4 0.853046631076 0.737683435314 15 0.625134753513 0.506030649298
1 5 0.901645255812 0.811757898566 5 0.883901629344 0.434955652033 15 0.609874202034 0.482497098564
1 6 0.910696962417 0.71579899888 5 0.893665708886 0.775444654821 15 0.613549015773 0.483271556039
1 5 0.889655441358 0.773377850052 4 0.83998716106 0.687471329929 15 0.610482625035 0.47665982626
1 5 0.908032679232 0.750474225989 5 0.899598144141 0.706438298623 15 0.636421261737 0.48887571645
1 5 0.893146607475 0.791466087004 4 0.836356722296 0.68328634016 15 0.610575869664 0.491937627107
1 5 0.883486227833 0.23979062649 4 0.875339353947 0.679080889345 15 0.654290879934 0.497345433865
1 5 0.884214206822 0.555169385436 5 0.896352195558 0.669716923864 15 0.602058805247 0.381588232826
1 6 0.908805826492 0.719777693801 5 0.898060861328 0.76121265456 15 0.628645611518 0.50175493571
1 5 0.889707920122 0.781549681475 4 0.835681765417 0.69584788552 15 0.614477218885 0.426353736205
1 6 0.921869432041 0.838527891048 5 0.901856405661 0.792794678961 15 0.617087678447 0.48714673642
1 4 0.824778126275 0.667590428497 4 0.820146006681 0.647125278646 15 0.616330516904 0.475731330906
1 5 0.892747666771 0.658429429919 4 0.834799547101 0.321284938729 15 0.600555595586 0.448130040538
1 6 0.915913036409 0.75623710842 5 0.898729850812 0.707941076407 15 0.607769112109 0.476747081863
1 5 0.890416534866 0.770231777143 4 0.850086332253 0.731927453806 15 0.637456930167 0.498828112842
1 6 0.910833444935 0.782168259737 4 0.854736340779 0.701978685432 15 0.615908622012 0.485341248707
1 5 0.863514707953 0.366287217711 4 0.844016946268 0.719640393456 15 0.610405192273 0.167969052766
1 6 0.918568610695 0.801080975927 5 0.900064654971 0.730748403094 15 0.625175366881 0.496773444612
1 5 0.891383542624 0.660150352889 4 0.844588700167 0.590673491494 15 0.618314363887 0.472181879359
