chain_groups components_PMC Perplexity_PMC ESS_PMC components_VB Perplexity_VB ESS_VB components_HC Perplexity_HC ESS_HC

1 5 0.870686576796 0.718849199781 4 0.829217219409 0.677379547932 15 0.612464976039 0.455466081118
1 6 0.884317418593 0.651135843837 4 0.832441077071 0.19082310036 15 0.631909131611 0.43307407487
1 5 0.885120931478 0.723008320302 4 0.845195533393 0.634445484609 15 0.640415436607 0.464650379476
1 5 0.869983996618 0.513638698101 4 0.849467740583 0.494388380142 15 0.610127149752 0.3055972128
1 5 0.887943572734 0.757082648592 4 0.85299902521 0.648190565698 15 0.617972196492 0.449326428764
1 5 0.839559622122 0.162964647193 4 0.828897705985 0.496486952026 15 0.620137831548 0.347313745087
1 6 0.88826210508 0.751315665116 5 0.872579479189 0.738395696441 15 0.605610842492 0.378022149724
1 5 0.877350456557 0.74558621479 4 0.825784847601 0.365945962978 15 0.603378183067 0.380003451579
1 7 0.877354939085 0.728239334503 5 0.889949813361 0.740443908469 15 0.641116381076 0.394560503209
1 5 0.872375979716 0.626409851574 4 0.844054095131 0.679600540966 15 0.603833289544 0.0696996765097
1 5 0.881699547624 0.704482530526 4 0.829427707417 0.309187120935 15 0.627394280449 0.463178095234
1 6 0.859668440737 0.714738895365 4 0.831691245733 0.677786937787 15 0.617030164717 0.478790061269
1 8 0.849014131591 0.628638525546 4 0.851839493634 0.582441057989 15 0.649012892843 0.473846864912
1 6 0.889804832301 0.744288984371 5 0.885064502925 0.721961033674 15 0.625046194963 0.421130198182
1 5 0.883015990808 0.751823541804 5 0.87363533188 0.68108087686 15 0.602258289248 0.449261463693
1 6 0.884763017258 0.714534789266 4 0.851942316223 0.604081898683 15 0.634192786737 0.426991029801
1 8 0.861509446785 0.666382689776 5 0.877195109698 0.593115620262 15 0.633547519141 0.474516588192
1 6 0.863782843663 0.723714168933 4 0.845486997563 0.699944061142 15 0.636243983056 0.459365272035
1 5 0.86591361651 0.711919441192 4 0.821411237644 0.645287285269 15 0.625574277086 0.476541667361
1 5 0.876201535189 0.738433648944 4 0.827033743435 0.398724291022 15 0.629437641288 0.487146969973
1 5 0.879321786451 0.758036436602 5 0.876600217441 0.753232315421 15 0.602782289179 0.449758724448
1 5 0.867186588865 0.35807747393 4 0.846876689752 0.583273183035 15 0.588185163056 0.07681031282
1 7 0.869353315743 0.686899156191 5 0.885769379404 0.674292368879 15 0.622822175114 0.441628137234
1 7 0.884823126621 0.735286320156 5 0.873732388258 0.713805406848 15 0.61541560719 0.460116014136
1 5 0.874093857903 0.696565793183 4 0.839658544136 0.691890629154 15 0.623596064044 0.486396999387
1 6 0.863783589833 0.668050651765 4 0.859390675536 0.685397678788 15 0.63450021941 0.463913884981
1 7 0.86967489978 0.690040810465 5 0.887255714038 0.732777161665 15 0.632069109139 0.457406434083
1 6 0.889556516981 0.722128826604 5 0.878040564359 0.722362296034 15 0.628755516975 0.471735737615
1 5 0.873922058159 0.693318584952 5 0.871504493386 0.657185326442 15 0.599829042802 0.300794912214
1 5 0.816652874155 0.0584900720775 4 0.838750623168 0.699831421413 15 0.620428312059 0.417425002526
1 6 0.888271389723 0.738996554107 4 0.845390991441 0.570147858829 15 0.625308306402 0.418488145717
1 5 0.880595207562 0.716226359655 5 0.877720430891 0.730917910052 15 0.619959251143 0.377767429926
1 5 0.885393211053 0.704988534699 4 0.854539380793 0.696100068911 15 0.641153107895 0.430877539729
1 6 0.84662932907 0.236887502799 5 0.872451198262 0.652956029205 15 0.621124027408 0.452472672611
1 8 0.850264396468 0.652293153534 4 0.850377797959 0.67498889719 15 0.610645902744 0.378278343372
1 5 0.882458737401 0.758625189386 5 0.870665867336 0.720335038408 15 0.63334520827 0.497344472231
1 4 0.833949238974 0.628522894242 4 0.830175309879 0.583536841089 15 0.611758405447 0.442960587998
1 6 0.85389893859 0.678698065213 4 0.795458177333 0.147772239364 15 0.630383787118 0.459858183213
1 5 0.885096049348 0.669858643008 4 0.859348433688 0.417482663305 15 0.62999778193 0.400500375842
1 7 0.873532056098 0.713130790529 5 0.865347442815 0.34653336936 15 0.622549890729 0.348533015335
1 5 0.85543111864 0.310211713103 4 0.831417940156 0.461465059103 15 0.64059042185 0.442468883156
1 5 0.883374090822 0.717716645714 4 0.853868161737 0.698107992982 15 0.634706629716 0.482847280744
1 5 0.877162850794 0.729399420199 4 0.846314374934 0.707722512464 15 0.638403512723 0.422063329515
1 7 0.876661763444 0.685371160011 5 0.878020859991 0.74221654381 15 0.624103314016 0.481894142216
1 5 0.856593686082 0.392810376511 4 0.842977050337 0.666999511792 15 0.617167915482 0.406532644817
1 7 0.858763083179 0.470385886328 5 0.875481301885 0.736475973316 15 0.618017810768 0.441149044183
1 6 0.881915659181 0.585277813667 5 0.871996805732 0.659716671725 15 0.646316677182 0.479814385427
1 5 0.865439273068 0.630872775936 4 0.817765300305 0.361782741518 15 0.633151825376 0.407090678669
1 5 0.881420921101 0.748942232469 5 0.875042255313 0.634279007385 15 0.615344953631 0.470976899827
1 7 0.869446094017 0.389665656185 5 0.891487156238 0.736591917416 15 0.622512742418 0.46144684602
1 4 0.843448110654 0.632861055035 4 0.848087352479 0.713628160181 15 0.60914570535 0.324908420074
1 6 0.886218552182 0.697391462346 4 0.851481868437 0.567804951812 15 0.607494929931 0.405880702078
1 7 0.872765042514 0.69707259831 4 0.850889712463 0.712814693241 15 0.627126051731 0.475303777064
1 7 0.842480405695 0.439073386911 4 0.781722759765 0.0582512079896 15 0.633395904346 0.49380588908
1 8 0.844577129699 0.549548094625 5 0.884144866546 0.732389987256 15 0.602177713976 0.414040147381
1 5 0.864900315043 0.724679444847 5 0.844082208614 0.340636062035 15 0.60643691839 0.470679093586
1 6 0.847486921234 0.390706611685 4 0.851250503643 0.720664688987 15 0.632741359201 0.454798399767
1 6 0.894914301592 0.779568261637 4 0.856765260897 0.657716122675 15 0.634663273973 0.426564897678
1 5 0.873912337097 0.673426379852 4 0.845629484626 0.656420233224 15 0.614354272299 0.467224201573
1 6 0.888499959162 0.763063463862 5 0.875007608503 0.706865583462 15 0.619110446648 0.480177689969
1 4 0.832881551415 0.556205650348 4 0.834252593077 0.65225752273 15 0.631698727521 0.480532199509
1 6 0.888289540411 0.733121329172 4 0.844110055762 0.63684309683 15 0.619269682108 0.341976129395
1 5 0.873725969153 0.611659807114 4 0.842675774191 0.585115361292 15 0.629415113082 0.469904914298
1 5 0.892323604279 0.726274160021 5 0.88685637424 0.714972846265 15 0.61528730934 0.42444616739
1 5 0.771659760411 0.0240075449412 4 0.825534719752 0.485328832934 15 0.608407756623 0.46232461257
1 7 0.867528478177 0.60013545353 5 0.878924645263 0.523143753219 15 0.627168365155 0.448570919221
1 5 0.857771574302 0.692144002176 4 0.805197198193 0.627693159498 15 0.625701644373 0.482714399188
1 5 0.817704096118 0.65464771575 4 0.823844664087 0.664883642652 15 0.58203896061 0.0429231916731
1 5 0.879288523866 0.69539416743 4 0.851298397488 0.685918992877 15 0.634781095068 0.47594702112
1 6 0.892653606057 0.723741587459 4 0.844507215871 0.324099349575 15 0.616808677868 0.479747489979
1 5 0.867033976676 0.389079661982 5 0.862762818312 0.417508029053 15 0.633707190381 0.476187213054
1 7 0.877942771313 0.743046582639 5 0.882274444093 0.741607338468 15 0.609684180549 0.459948520166
1 6 0.887233634156 0.720935102207 4 0.847891234004 0.635777521432 15 0.644689644641 0.399283020856
1 5 0.868498362679 0.634013940194 5 0.875748856413 0.759506957705 15 0.615015200202 0.480486335475
1 5 0.876080259404 0.734915480604 4 0.827760841046 0.67340568887 15 0.623382896122 0.455089662037
1 5 0.858395777501 0.667636114634 4 0.819036275886 0.552881082781 15 0.629871365226 0.48859658834
1 6 0.869972118369 0.283142194296 4 0.851712219062 0.592877009986 15 0.618871576528 0.436893888329
1 5 0.876845393092 0.678381312428 5 0.867980654148 0.62870323347 15 0.611560776086 0.422635401528
1 7 0.864665766026 0.626556237935 4 0.860560004997 0.734804744869 15 0.621528527766 0.404871871276
1 5 0.878779319958 0.724401001404 4 0.838775120804 0.701148901293 15 0.649660993335 0.512092884578
1 8 0.855732232777 0.648363591073 4 0.851904814208 0.689595473123 15 0.622653857885 0.3891336919
1 5 0.875291478794 0.488446404623 5 0.873017574397 0.562664212083 15 0.630165019789 0.328578606493
1 5 0.854764807365 0.619785579174 4 0.816201382525 0.664288550423 15 0.620746217933 0.480400820134
1 5 0.875864209505 0.640238175389 4 0.811830003429 0.230821340072 15 0.632796799378 0.452655602557
1 5 0.886840054963 0.743667444694 5 0.875369594432 0.671736412625 15 0.604842606557 0.0769066088698
1 5 0.877048364356 0.667494738724 5 0.876018314242 0.675987613961 15 0.625682490573 0.361084999694
1 6 0.84192220193 0.631053555489 4 0.826326830808 0.654774992583 15 0.6210975476 0.410439020465
1 7 0.858354526325 0.566845671105 4 0.830639701425 0.643887960857 15 0.625434168494 0.486964331945
1 4 0.835861612126 0.672832453627 4 0.826839191669 0.58825416267 15 0.613666457709 0.337646488308
1 4 0.817977079413 0.523589478899 4 0.811680928606 0.419218123051 15 0.636713637228 0.492275012615
1 6 0.890202437772 0.745782576675 5 0.874402696732 0.666844376238 15 0.606685569097 0.178765609706
1 5 0.885356931513 0.737071390766 4 0.849417154517 0.606096842388 15 0.624838533966 0.446262243626
1 5 0.885269680781 0.758879970498 4 0.850918072033 0.70617501451 15 0.620310195033 0.449679468653
1 4 0.795651808553 0.625519962129 4 0.785485445658 0.596022742454 15 0.620682204595 0.480198954638
1 5 0.875982854501 0.739946837436 4 0.808387092701 0.297567277356 15 0.631791363844 0.432164976376
1 5 0.872749735671 0.727956890783 5 0.867677556028 0.702154687734 15 0.591991772765 0.3491664432
1 7 0.880427631072 0.721022121776 5 0.879346322521 0.44352447873 15 0.610792484973 0.386559912127
1 5 0.885406379629 0.609150129435 4 0.852952200503 0.628474316772 15 0.61216549859 0.463275122155
1 5 0.89581225 0.781627579838 4 0.859357209749 0.714764020303 15 0.610630074835 0.33289883245
1 5 0.871918685193 0.637576552784 5 0.866658332848 0.658831937099 15 0.62405927756 0.399177796271
