chain_groups components_PMC Perplexity_PMC ESS_PMC components_VB Perplexity_VB ESS_VB components_HC Perplexity_HC ESS_HC
1 9 0.698103336128 0.424708869957 4 0.740448864978 0.263414569797 15 0.603238711995 0.124026022035
1 6 0.805217601236 0.570600342937 4 0.774965727645 0.47475303125 15 0.638109281737 0.315281417514
1 8 0.735409055134 0.505166693805 5 0.799696670828 0.394234108569 15 0.5722583277 0.0416098439884
1 11 0.58799569396 0.0941961039336 3 0.704249339108 0.0521009301038 15 0.592830685689 0.0768409786572
1 10 0.634826275995 0.305189823853 4 0.767838083733 0.430040344822 15 0.623001783764 0.353514304826
1 9 0.692140924533 0.308656388504 4 0.753212512334 0.415492724146 15 0.643173322863 0.445200128473
1 9 0.667486577539 0.296261496691 3 0.696985262462 0.502188619049 15 0.616684921433 0.430125729179
1 11 0.607530766725 0.266133570286 4 0.795492807705 0.547556934465 15 0.627199431896 0.354987627307
1 8 0.548188677513 0.00664867375825 4 0.786282741745 0.511873905383 15 0.639683164159 0.430589754881
1 11 0.623314495719 0.313843153559 4 0.745165543032 0.224746039471 15 0.61127676979 0.454713621419
1 11 0.631773377008 0.317638907099 4 0.747785754311 0.132317090002 15 0.634251830929 0.383325860554
1 6 0.754731362876 0.290272911329 4 0.815604063676 0.580985533413 15 0.624404226985 0.322464146666
1 9 0.700626678554 0.394940307272 4 0.794387852808 0.540881078045 15 0.63694310039 0.43837268966
1 6 0.781081548903 0.489885760625 4 0.794885575109 0.573549355966 15 0.634720300377 0.445348728481
1 9 0.654342300872 0.116728604153 5 0.787838479034 0.379213630747 15 0.560464522685 0.0199854888896
1 9 0.665294498336 0.167431825777 4 0.780154570159 0.339811823134 15 0.593313220151 0.252162397107
1 6 0.788367795082 0.505449058786 4 0.761517620309 0.530548671568 15 0.618503920062 0.372316407524
1 13 0.500454066492 0.125315411387 4 0.800069382303 0.553637485482 15 0.612139666564 0.169838440634
1 10 0.646751955974 0.341310129559 4 0.781041793072 0.513282766581 15 0.629459069297 0.42679728788
1 8 0.67636926569 0.206666256371 4 0.789695651653 0.484906859588 15 0.63571408337 0.429287710154
1 8 0.743848705484 0.479938716497 4 0.80008186866 0.473443537516 15 0.626588260303 0.413233768831
1 8 0.704369344153 0.41361239796 5 0.804663154397 0.571443977226 15 0.626882051696 0.419241848501
1 8 0.713368931733 0.407926940051 4 0.78959817217 0.349589063181 15 0.643829345026 0.42321130576
1 10 0.575736975427 0.0212874886992 4 0.799063758978 0.27815477771 15 0.643710873169 0.364255039235
1 7 0.757107126153 0.320506708674 4 0.784696737658 0.549696084354 15 0.623695541882 0.354954629865
1 5 0.791471599499 0.319242115824 4 0.7720722678 0.518537305936 15 0.605830096936 0.25841402461
1 9 0.684646497229 0.382780337496 4 0.78557360926 0.497136816988 15 0.608811809567 0.367454431598
1 6 0.7566037091 0.375237795151 4 0.759570059991 0.442051391192 15 0.621600444326 0.312465919625
1 9 0.633346784792 0.0797234974813 4 0.80571867963 0.333768544549 15 0.62625788616 0.343758028381
1 9 0.703229619967 0.447461686207 4 0.789151177766 0.393051683622 15 0.629061826489 0.36322739443
1 10 0.41284675994 0.00217021423064 4 0.807350721438 0.540887454363 15 0.612855514144 0.397311440459
1 5 0.789577674519 0.193603224975 4 0.775889173036 0.24546197116 15 0.616108246525 0.170573952901
1 10 0.66284273888 0.371829212252 4 0.776592252599 0.472540591927 15 0.620795166076 0.389523805364
1 10 0.626338095718 0.2087566468 4 0.773097957953 0.274602945929 15 0.620231013182 0.340151032804
1 14 0.531147763397 0.226533095056 4 0.821549781179 0.557324474852 15 0.629566850429 0.370641600523
1 5 0.809486253843 0.358084215831 4 0.790023653169 0.508266053356 15 0.651921296246 0.440706613643
1 8 0.713209719192 0.349803646769 4 0.811505817586 0.51848769216 15 0.622536283716 0.250726740912
1 9 0.691492844724 0.385607971204 4 0.806341582763 0.521291410148 15 0.610430202949 0.344654645189
1 5 0.791132861684 0.433368731086 4 0.742385773405 0.160939818837 15 0.623161145891 0.306341812069
1 11 0.595228078154 0.253550396609 4 0.802222518333 0.524167280128 15 0.576452542772 0.125397941734
1 7 0.746621662538 0.384146390053 4 0.775732510491 0.421851884978 15 0.613447510697 0.396969368598
1 7 0.751588570633 0.39807021011 4 0.800899427336 0.551368702853 15 0.626793003206 0.449579669213
1 10 0.668781913336 0.346922526416 4 0.819530781325 0.627735223277 15 0.58027745266 0.0789859562397
1 10 0.632699825212 0.269339338403 4 0.799564313964 0.525897905569 15 0.637291475615 0.453532695204
1 12 0.576422458156 0.216707073057 3 0.711015528226 0.129897910551 15 0.615967579003 0.327885909101
1 7 0.745545030432 0.363078239144 4 0.777649575591 0.366533387894 15 0.609918059311 0.403736886007
1 8 0.636071978524 0.0450584502084 4 0.758076893724 0.330640753475 15 0.623786385186 0.391961322707
1 11 0.607075170117 0.250293946281 5 0.772827882815 0.361249709983 15 0.634460751109 0.4143901134
1 7 0.758276933722 0.467523690083 4 0.766174811106 0.120465363233 15 0.632398250536 0.425306362173
1 8 0.725835090359 0.424274315177 4 0.801951456257 0.559806521422 15 0.620227023757 0.38749305879
1 9 0.674949840193 0.256441404053 4 0.784726562053 0.237503929683 15 0.640070424337 0.338941742005
1 6 0.790011022049 0.395993063285 4 0.800204682863 0.563225185557 15 0.600617103635 0.408225895044
1 9 0.694276473267 0.444133632192 4 0.791784013794 0.557334362365 15 0.622733245745 0.316489080604
1 8 0.699327635902 0.361369110769 4 0.7828152804 0.54410773213 15 0.628446772695 0.336594329778
1 11 0.619076551494 0.32887869007 4 0.759837240511 0.0777324155749 15 0.569742470348 0.0362921717314
1 7 0.750163378658 0.223215900939 4 0.726677439899 0.0323335729475 15 0.633612386567 0.42107523561
1 10 0.65439938827 0.282567164061 4 0.809289121693 0.462790031198 15 0.629124289843 0.348625594544
1 6 0.779677323558 0.441666755221 4 0.78360827255 0.182336963631 15 0.614035907045 0.104068293867
1 9 0.691355587371 0.387134149152 4 0.7770807361 0.454714513769 15 0.642472065421 0.431920657539
1 9 0.666933518375 0.22600406326 4 0.78991478991 0.513709417702 15 0.641865185523 0.440550294633
1 9 0.688133673297 0.384317059566 4 0.759582535251 0.395755343733 15 0.63054557927 0.38568753802
1 8 0.707048901115 0.359516464461 4 0.763962968416 0.270391964587 15 0.606090625661 0.310208898819
1 11 0.61282555744 0.287958012484 4 0.754640061223 0.281197368084 15 0.625990033555 0.422825461205
1 8 0.732431117573 0.505996597019 5 0.768521957366 0.130132052111 15 0.601753074369 0.263248042006
1 10 0.646924606571 0.21885166949 4 0.76527555947 0.336673602408 15 0.62359958531 0.419315433763
1 8 0.720644773893 0.330104117228 5 0.824190904993 0.601817047067 15 0.601146139483 0.13756230098
1 11 0.604778053083 0.29309824038 4 0.796266377498 0.558945460317 15 0.63255467467 0.412577078792
1 5 0.806071700815 0.532435907498 4 0.767847178018 0.301981283659 15 0.622570165497 0.386777611269
1 9 0.703967995315 0.445287167822 4 0.79113904799 0.463155868256 15 0.325917449673 0.00136864770585
