chain_groups components_PMC Perplexity_PMC ESS_PMC components_VB Perplexity_VB ESS_VB components_HC Perplexity_HC ESS_HC
1 11 0.366564941708 0.0872704518511 4 0.684378906006 0.228900122018 15 0.602289538157 0.289922721516
1 9 0.471940679549 0.15594773672 4 0.669473656339 0.162718357738 15 0.571810683659 0.069013847586
1 10 0.26859519404 0.00329200805232 3 0.643932132385 0.164988551809 15 0.63864015965 0.313407955428
1 12 0.31302872519 0.0572445523965 3 0.650238769174 0.0492169737944 15 0.602343365701 0.226184501017
1 12 0.327474068416 0.0670295612629 3 0.631498910978 0.0665288820573 15 0.486878501446 0.0121371179641
1 11 0.405848840348 0.0977818914244 3 0.677103240704 0.328231204078 15 0.604554730717 0.254010822336
1 11 0.326142050048 0.0234044651335 3 0.572913550249 0.216378169551 15 0.590445238686 0.220645159474
1 12 0.342755471263 0.0697783475717 3 0.664787051989 0.174028069282 15 0.624419809987 0.277951617708
1 11 0.222482597812 0.00327329323885 3 0.694661248432 0.316136533185 15 0.590668030585 0.22656289331
1 12 0.325673066067 0.067482301832 3 0.683599502588 0.403797184177 15 0.651004169211 0.379353974694
1 11 0.382819515077 0.0924716719639 4 0.653142957097 0.139066005073 15 0.58307054302 0.0560599163595
1 13 0.250344412248 0.0259804800837 3 0.644229948932 0.279328199225 15 0.546820864388 0.117629320347
1 13 0.234506831353 0.0100794057646 3 0.647482234029 0.127265483018 15 0.57961505206 0.204036881958
1 14 0.24676929151 0.0374907258084 4 0.650892618823 0.178395459469 15 0.600069044238 0.223872001868
1 13 0.238891468362 0.0091451145425 4 0.54777400028 0.023397400468 15 0.588786001711 0.212094018776
1 13 0.274592501857 0.0564178458787 3 0.639781526815 0.0846757869367 15 0.572947222293 0.106357013242
1 12 0.255865703972 0.0215207450197 4 0.327700036592 0.00168420939434 15 0.533404586983 0.0625040105682
1 13 0.30019613015 0.0636057344253 3 0.696942691857 0.36191203329 15 0.605181272497 0.211940019987
1 11 0.354860426145 0.0716874474636 3 0.670272185633 0.307635588924 15 0.188031214673 0.000748470620402
1 9 0.46019198225 0.121459762233 4 0.540370645799 0.0206926586805 15 0.59269018253 0.283644533468
1 13 0.276276003014 0.0302500727181 4 0.700666627033 0.29886715776 15 0.589449744204 0.292525404359
1 12 0.288053848268 0.0550634119206 3 0.671161695399 0.292213646578 15 0.620900476318 0.273609414195
1 13 0.240723934814 0.0244037793822 3 0.690493590098 0.412274259806 15 0.58417828002 0.137046644783
1 13 0.249770616523 0.0195088484962 4 0.570528105009 0.0233884158145 15 0.630076217873 0.331409559392
1 12 0.315313701319 0.0278735079062 4 0.68421954148 0.200485655406 15 0.606101908349 0.327595343568
1 10 0.390273390908 0.0695006607108 4 0.597299471729 0.093375232043 15 0.608622622254 0.297629808807
1 12 0.339896369207 0.0838238708111 4 0.641906729433 0.20598029198 15 0.606831227442 0.353855507592
1 11 0.36030196391 0.0810470804261 3 0.661434034373 0.139432748724 15 0.189513423415 0.000519364649705
1 12 0.359231277959 0.0838392489045 3 0.657286545851 0.0874366039212 15 0.588425469032 0.171323330628
2 29 0.0834264913461 0.00863487281964 4 0.571350469733 0.0259261213111 30 0.526712929316 0.194413802714
1 12 0.343920184575 0.0792475259568 3 0.687502051523 0.0881354859302 15 0.629609441273 0.255623266492
1 11 0.360315313734 0.101991901823 4 0.661883464401 0.0790670584231 15 0.39851301437 0.00312440880556
1 13 0.246652056802 0.0204648257417 3 0.635726801622 0.0180888076135 15 0.605689284215 0.196799278366
1 14 0.11050954467 0.000769811648199 3 0.658396833089 0.0996609442329 15 0.596030510798 0.180383790721
2 18 0.228390340231 0.0246904158906 4 0.611500035473 0.119545209586 30 0.544619477106 0.129758472627
1 13 0.259184954414 0.00872729187251 3 0.646399587951 0.129495884146 15 0.578759254433 0.222451431944
1 12 0.324593154502 0.0582253670715 4 0.627473402995 0.10335784298 15 0.602777173826 0.310023160416
1 13 0.336434592272 0.0837616332272 4 0.513916703145 0.0133472041687 15 0.603181535081 0.264412852396
1 13 0.304894214818 0.0650014824557 3 0.694655115956 0.107881053768 15 0.228783659399 0.000656126415137
1 15 0.210316913814 0.0120014585779 3 0.701165406168 0.226334721101 15 0.622409822051 0.270182145186
1 12 0.305988356082 0.0525191657958 3 0.688150976159 0.384430446324 15 0.55494875272 0.0624746975948
1 13 0.223574283293 0.0116421261174 3 0.602711631573 0.0174974598735 15 0.587827987469 0.146342846491
1 11 0.380396113262 0.0935840693102 3 0.655395451773 0.233579211458 15 0.579160199593 0.152694143971
1 13 0.287701829625 0.0387318555345 4 0.631388962097 0.074083480324 15 0.57729074169 0.245721514346
1 14 0.207824035205 0.0185964042917 4 0.649054479907 0.122547144008 15 0.553879735601 0.0768331000648
1 11 0.0976594573241 0.000385487273553 4 0.638941914171 0.124594682003 15 0.573027972309 0.204125467347
1 10 0.413633425046 0.0782540549962 3 0.57284017854 0.138773955538 15 0.588655754811 0.254463716643
1 12 0.279223820165 0.0332852616023 3 0.577462565771 0.183410859402 15 0.498600254972 0.0345343653656
1 10 0.418297608148 0.126911438927 4 0.50694200883 0.00582024770157 15 0.626322840188 0.296999826358
1 11 0.328609368794 0.0538555914199 3 0.70301901547 0.284470427829 15 0.568975489018 0.105694545758
1 12 0.00333037825383 4.04626401421e-05 4 0.650650719944 0.237031398333 15 0.585233913567 0.234789902824
1 10 0.363257095406 0.0501680456809 3 0.607638292777 0.135002553006 15 0.298690680915 0.00144273596233
1 12 0.329672575201 0.0698715610928 3 0.593316713341 0.0934230183068 15 0.591846028984 0.214620483592
2 29 0.0954458654502 0.00917678715552 5 0.666203384176 0.23537761175 30 0.588350823255 0.284846070348
